bytes_listed,candidate_study_IDs,canonical_download_url,content_inspection,data_level,file_id,file_listing_verified,filename_study_label,git_oid,instrument_raw_claim,lfs_metadata,local_snapshot,local_snapshot_sha256,path_in_resource,resource_revision,study_ID,study_linkage_status
15270,"[""GSE247401""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/GSE247401_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/GSE247401_meta.csv,True,GSE247401,089babbadd291480fb3802a5f2af9cbd6cb7fb5e,False,,data_dictionary/sources/hr_vilage/meta/GSE247401_meta.csv,c4c215b3581fa957347b0880e419b5daa95915989322508ecc7a92aecfc1671c,meta/GSE247401_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,GSE247401,exact_study_label
18699,"[""GSE250023""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/GSE250023_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/GSE250023_meta.csv,True,GSE250023,5fffc3f40674849f895e67ad1c0f659e9e7cc8e8,False,,data_dictionary/sources/hr_vilage/meta/GSE250023_meta.csv,f7b9e7d18d13e6212f56dc8ee73cc812287284fe099e96bd15fcfe31cfcb08c2,meta/GSE250023_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,GSE250023,exact_study_label
26404,"[""GSE265975""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/GSE265975_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/GSE265975_meta.csv,True,GSE265975,56c209b733677c10007831817215571d21efcd5f,False,,data_dictionary/sources/hr_vilage/meta/GSE265975_meta.csv,26ba6842f7b2078b11181cb88e8f9f3e9386a3272a2dd2ba4a56d9a3c5722d1f,meta/GSE265975_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,GSE265975,exact_study_label
90533,"[""GSE276544""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/GSE276544_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/GSE276544_meta.csv,True,GSE276544,dd4b7634065beb6630c86b6d8c291452071448c3,False,,data_dictionary/sources/hr_vilage/meta/GSE276544_meta.csv,2e5cf8c9d880750380097ddb4da68103fd60ebaf89ede8e05e20b9da4340fdf0,meta/GSE276544_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,GSE276544,exact_study_label
46352,"[""GSE281864""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/GSE281864_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/GSE281864_meta.csv,True,GSE281864,6f2f94c87e0ee5354e64edb7b65a83709a11514f,False,,data_dictionary/sources/hr_vilage/meta/GSE281864_meta.csv,3900da6b99605da119d31da40ef011c849c68db11a8c3f8a3afd4762c8555f7f,meta/GSE281864_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,GSE281864,exact_study_label
8342,"[""GSE29614""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/GSE29614_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/GSE29614_meta.csv,True,GSE29614,47d977dfba2b01491645e08ce70e852743e7672b,False,,data_dictionary/sources/hr_vilage/meta/GSE29614_meta.csv,7240d8471bd7992273acf21b5a5cfdbc03f817c0be92e4653550af495f381f89,meta/GSE29614_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,GSE29614,exact_study_label
24119,"[""GSE29615""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/GSE29615_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/GSE29615_meta.csv,True,GSE29615,796f11ab51c3559524232e7afa5b74a694311b1f,False,,data_dictionary/sources/hr_vilage/meta/GSE29615_meta.csv,b061ec8f3f7c4aa692583a413534582422da98be310f238f38ffff8eabff4c83,meta/GSE29615_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,GSE29615,exact_study_label
23132,"[""GSE29617""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/GSE29617_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/GSE29617_meta.csv,True,GSE29617,5e256fc368fb3172442e5c216854965999d1aacc,False,,data_dictionary/sources/hr_vilage/meta/GSE29617_meta.csv,2be094f496d64111a3b332dbe04f79b55cd403cc816cb5112fab945b967071a0,meta/GSE29617_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,GSE29617,exact_study_label
25924,"[""GSE41080""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/GSE41080_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/GSE41080_meta.csv,True,GSE41080,ca4469f3fdb00c9d195d0ef0a385040abcf1883c,False,,data_dictionary/sources/hr_vilage/meta/GSE41080_meta.csv,892ac08ca8a2eb7dde3bb4413f82b4bd01b451d9de88d073a5e3efe3a0c3d8e9,meta/GSE41080_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,GSE41080,exact_study_label
16596,"[""GSE45735""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/GSE45735_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/GSE45735_meta.csv,True,GSE45735,890b8c794481c5f4e8f1eb1284c08944f2510ced,False,,data_dictionary/sources/hr_vilage/meta/GSE45735_meta.csv,fe3574a3de8a74adb131d996adc41c9b811abecd4f99c66b9f53cf070ab742ca,meta/GSE45735_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,GSE45735,exact_study_label
77368,"[""GSE47353""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/GSE47353_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/GSE47353_meta.csv,True,GSE47353,c163abec666a7356210b0b50754747775b7b8b2d,False,,data_dictionary/sources/hr_vilage/meta/GSE47353_meta.csv,8adbee886bc7cf9fabb284eaf97f750004bac6dbb87c624b5a22312e489954bd,meta/GSE47353_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,GSE47353,exact_study_label
120295,"[""GSE48018""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/GSE48018_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/GSE48018_meta.csv,True,GSE48018,55068c6bcf7c5d95269924e8ef83e52a897b0159,False,,data_dictionary/sources/hr_vilage/meta/GSE48018_meta.csv,a6ec46654fd132bba76f250b05fab3970800fb002d8482ccd7b7caed1782c8d1,meta/GSE48018_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,GSE48018,exact_study_label
121506,"[""GSE48023""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/GSE48023_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/GSE48023_meta.csv,True,GSE48023,325264a92ea31e69a9d38d1572978bdbaca079a3,False,,data_dictionary/sources/hr_vilage/meta/GSE48023_meta.csv,3d57061fad0596378712d63fe03a8ad707ceb85d85474c2abbf928e232db1cab,meta/GSE48023_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,GSE48023,exact_study_label
209267,"[""GSE48762""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/GSE48762_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/GSE48762_meta.csv,True,GSE48762,39518f65805ea01ffaea87c3ac7fad1aeac22a4f,False,,data_dictionary/sources/hr_vilage/meta/GSE48762_meta.csv,5b32336659eb680bcdce6bff835f3955081477c1990c9face8172fc4eb5d0f4e,meta/GSE48762_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,GSE48762,exact_study_label
38165,"[""GSE52005""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/GSE52005_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/GSE52005_meta.csv,True,GSE52005,aa01e7d682c2e7604d81854f22d8eb895a185a62,False,,data_dictionary/sources/hr_vilage/meta/GSE52005_meta.csv,36cb32593c4cf865245d439fc123be21ccf9cb4e609e7251888416af8d6e2947,meta/GSE52005_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,GSE52005,exact_study_label
20677,"[""GSE59635""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/GSE59635_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/GSE59635_meta.csv,True,GSE59635,d3e3507367530374910f4ae0ec8d2551e81bdfd2,False,,data_dictionary/sources/hr_vilage/meta/GSE59635_meta.csv,fcf6b617995a703f7a07929821a0d364514d63dbb5b387046cada533eca7d71f,meta/GSE59635_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,GSE59635,exact_study_label
43934,"[""GSE59654""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/GSE59654_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/GSE59654_meta.csv,True,GSE59654,60d7ea6ebb7c5addd355ae401b3dffb3b75a81db,False,,data_dictionary/sources/hr_vilage/meta/GSE59654_meta.csv,fbd5ab4e62b252d4e76670f77da9ddc2fb33a9051e91be6c033a00e0761e28b4,meta/GSE59654_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,GSE59654,exact_study_label
33848,"[""GSE59743""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/GSE59743_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/GSE59743_meta.csv,True,GSE59743,ce2d50dc5dad949fdc6e000875b2ca9a7c749704,False,,data_dictionary/sources/hr_vilage/meta/GSE59743_meta.csv,f427937f080f98795fdd04d877c379d4624073755f4c3362f360790df124f4f6,meta/GSE59743_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,GSE59743,exact_study_label
26682,"[""GSE61754""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/GSE61754_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/GSE61754_meta.csv,True,GSE61754,d281cead2c9614859fbc15d94f46ba1368f85f4b,False,,data_dictionary/sources/hr_vilage/meta/GSE61754_meta.csv,18e7185866d904220d963f7e569a660ed9074493ef3beac6947ff2d2e8779991,meta/GSE61754_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,GSE61754,exact_study_label
256987,"[""GSE68310""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/GSE68310_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/GSE68310_meta.csv,True,GSE68310,575b213b75ede23b05465a0bf1c31fdbd868c71c,False,,data_dictionary/sources/hr_vilage/meta/GSE68310_meta.csv,30e834f64e01e08a898a03f1b345f856941b36e15463aa7de535d789e21c26f4,meta/GSE68310_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,GSE68310,exact_study_label
130897,"[""GSE73072_H1N1_DEE3""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/GSE73072_H1N1_DEE3_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/GSE73072_H1N1_DEE3_meta.csv,True,GSE73072_H1N1_DEE3,c97c6a2d83420494cc1c3148ce25fc8c36763d17,False,,data_dictionary/sources/hr_vilage/meta/GSE73072_H1N1_DEE3_meta.csv,db47529e3ff2f895964322bebf6f8d14cfb009032102399ab54de5f6ac3ec4ea,meta/GSE73072_H1N1_DEE3_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,GSE73072_H1N1_DEE3,exact_study_label
106749,"[""GSE73072_H1N1_DEE4""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/GSE73072_H1N1_DEE4_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/GSE73072_H1N1_DEE4_meta.csv,True,GSE73072_H1N1_DEE4,0d9785012a7f678d2246cb6e0e3a75e6f1e778d5,False,,data_dictionary/sources/hr_vilage/meta/GSE73072_H1N1_DEE4_meta.csv,56e4dea1a5fa22734e6dce58d2f3ef10b7a61bcc3e951ba29bdeb094f2f94b44,meta/GSE73072_H1N1_DEE4_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,GSE73072_H1N1_DEE4,exact_study_label
98246,"[""GSE73072_H3N2_DEE2""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/GSE73072_H3N2_DEE2_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/GSE73072_H3N2_DEE2_meta.csv,True,GSE73072_H3N2_DEE2,4c75095244d976ecd8cd4adf4a23b3f67e04423f,False,,data_dictionary/sources/hr_vilage/meta/GSE73072_H3N2_DEE2_meta.csv,2c9150bb9d7c05851b8990ed8883605e3d7b7099e4953f8380c493888675ef9a,meta/GSE73072_H3N2_DEE2_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,GSE73072_H3N2_DEE2,exact_study_label
133623,"[""GSE73072_H3N2_DEE5""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/GSE73072_H3N2_DEE5_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/GSE73072_H3N2_DEE5_meta.csv,True,GSE73072_H3N2_DEE5,e83d92de5e02bc7e3c4390c0714ceffb255a739b,False,,data_dictionary/sources/hr_vilage/meta/GSE73072_H3N2_DEE5_meta.csv,479253263706aac45790e8214b8a6cf2a8f8bff58dcdfa7b2dfd7713459d7ff4,meta/GSE73072_H3N2_DEE5_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,GSE73072_H3N2_DEE5,exact_study_label
126961,"[""GSE73072_HRV_DUKE""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/GSE73072_HRV_DUKE_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/GSE73072_HRV_DUKE_meta.csv,True,GSE73072_HRV_DUKE,0a79ee1e2565c2805e06e67cdc373f7b1faf4bb6,False,,data_dictionary/sources/hr_vilage/meta/GSE73072_HRV_DUKE_meta.csv,6dfa873c8b0375604faf9c2ec6c84e9c3047718bd41fce4816769343f317366d,meta/GSE73072_HRV_DUKE_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,GSE73072_HRV_DUKE,exact_study_label
79476,"[""GSE73072_HRV_UVA""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/GSE73072_HRV_UVA_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/GSE73072_HRV_UVA_meta.csv,True,GSE73072_HRV_UVA,05001b528575222dec3a2808a7126bcf16f28627,False,,data_dictionary/sources/hr_vilage/meta/GSE73072_HRV_UVA_meta.csv,22de955990148bed48874c3255d9f632ea034148ded51edca5676990892c0f34,meta/GSE73072_HRV_UVA_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,GSE73072_HRV_UVA,exact_study_label
115031,"[""GSE73072_RSV_DEE1""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/GSE73072_RSV_DEE1_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/GSE73072_RSV_DEE1_meta.csv,True,GSE73072_RSV_DEE1,c2415a588a49ce8dd7095282510c6b973e299989,False,,data_dictionary/sources/hr_vilage/meta/GSE73072_RSV_DEE1_meta.csv,41eb2dc4228d066dbbf651a4642bb01fc7332bdb0827d30009a49a825a81bc4e,meta/GSE73072_RSV_DEE1_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,GSE73072_RSV_DEE1,exact_study_label
25904,"[""GSE74811""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/GSE74811_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/GSE74811_meta.csv,True,GSE74811,a04ba4dbb01f91b46e8cad14febb3607110c4ffb,False,,data_dictionary/sources/hr_vilage/meta/GSE74811_meta.csv,1ef82657bc3b89ed80ea82077f5462797ec70a19272df6cd3fc65007a0aac5f0,meta/GSE74811_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,GSE74811,exact_study_label
92009,"[""GSE74813""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/GSE74813_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/GSE74813_meta.csv,True,GSE74813,56b7b2f31d82476bbd82dd14487687ebaf16eee5,False,,data_dictionary/sources/hr_vilage/meta/GSE74813_meta.csv,195e3830cd6cb88c8b89b066e7b4ab227f5cefa4b5992db30abd6f96a896d30d,meta/GSE74813_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,GSE74813,exact_study_label
24636,"[""GSE74815""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/GSE74815_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/GSE74815_meta.csv,True,GSE74815,055d19d6917791567e778e38cb5487a3def1661a,False,,data_dictionary/sources/hr_vilage/meta/GSE74815_meta.csv,e6d18b941fe773ecc2ca8f3cd24e0c87058b8b70332ef73737a524a37bca468a,meta/GSE74815_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,GSE74815,exact_study_label
56914,"[""GSE74816""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/GSE74816_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/GSE74816_meta.csv,True,GSE74816,698d60e94c3d9a8a745f05017661bf725078b4fb,False,,data_dictionary/sources/hr_vilage/meta/GSE74816_meta.csv,d2c5af6b7382847a04db113394c2f626be0a75a85e9851cdca8e3dad631a4d68,meta/GSE74816_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,GSE74816,exact_study_label
29172,"[""GSE90732""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/GSE90732_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/GSE90732_meta.csv,True,GSE90732,d1ddc529647c47bd240f8d7e832344875d78ad35,False,,data_dictionary/sources/hr_vilage/meta/GSE90732_meta.csv,932abc70fd238655a926ee1b1041d9e6cfcb47129b5922f4bace4612f3e5f5f1,meta/GSE90732_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,GSE90732,exact_study_label
26787,"[""SDY112""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/SDY112_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/SDY112_meta.csv,True,SDY112,cb518cadbfbbf4adff49efd44a2c399d5a7ee935,False,,data_dictionary/sources/hr_vilage/meta/SDY112_meta.csv,c6c7ad6fd50d8cc87a26e30e81484be71f6fbcf4563b220b3257a1dbf90a33f2,meta/SDY112_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,SDY112,exact_study_label
22593,"[""SDY311""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/SDY311_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/SDY311_meta.csv,True,SDY311,b14822a52370bf7f04baffc356d108ad41808d1f,False,,data_dictionary/sources/hr_vilage/meta/SDY311_meta.csv,698e27df15143eeb45186f9b26ac9b8d373fb90b3451c779cbdfd6ec52c3bfc6,meta/SDY311_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,SDY311,exact_study_label
21441,"[""SDY315""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/meta/SDY315_meta.csv,local_metadata_or_antibody_table,harmonized_sample_metadata,HF:meta/SDY315_meta.csv,True,SDY315,875772fcb21e97f7b0a767a811d00b9373e50626,False,,data_dictionary/sources/hr_vilage/meta/SDY315_meta.csv,ced6b18e96d892b82a4752946b2732a9b2703faa98412f41a484fbf4373af73f,meta/SDY315_meta.csv,c68349578b97af04d1102eac5ad9f30f85362c53,SDY315,exact_study_label
438728,[],https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/relation.png,listing_and_author_documentation_only,resource_documentation_or_metadata,HF:relation.png,True,relation.png,c1fbf444d054319a455f72efe19fdbe05a7cfd84,False,"{""oid"":""ff96fa86a009654f7fd39903350be01d94e353cd23145f955a2f778354d60e61"",""pointerSize"":131,""size"":438728}",,,relation.png,c68349578b97af04d1102eac5ad9f30f85362c53,,no_single_study_link_established
20158063316,"[""EMTAB10026""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/single_cell_gene_expr/EMTAB10026_processed.h5ad,listing_and_author_documentation_only,integrated_single_cell_object; layer_rawness_unverified,HF:single_cell_gene_expr/EMTAB10026_processed.h5ad,True,EMTAB10026,1390469faba1078558851dcf54500c5ce4f6c045,False,"{""oid"":""eada3407f3bae8e7430a2f88f7f6c445b05877cc9172e5c37ed09b9eb8973596"",""pointerSize"":136,""size"":20158063316}",,,single_cell_gene_expr/EMTAB10026_processed.h5ad,c68349578b97af04d1102eac5ad9f30f85362c53,EMTAB10026,exact_study_label
38770448690,"[""GSE195673""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/single_cell_gene_expr/GSE195673_processed.h5ad,listing_and_author_documentation_only,integrated_single_cell_object; layer_rawness_unverified,HF:single_cell_gene_expr/GSE195673_processed.h5ad,True,GSE195673,e9c9670ccde6d0d93fe1d96eb64ccab5960c106c,False,"{""oid"":""f82a44cebe94805dc5531c1a0a3b42b79a5ac39d423dd0bca50849cafaa7d2e1"",""pointerSize"":136,""size"":38770448690}",,,single_cell_gene_expr/GSE195673_processed.h5ad,c68349578b97af04d1102eac5ad9f30f85362c53,GSE195673,exact_study_label
484187768,"[""GSE201534""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/single_cell_gene_expr/GSE201534_processed.h5ad,listing_and_author_documentation_only,integrated_single_cell_object; layer_rawness_unverified,HF:single_cell_gene_expr/GSE201534_processed.h5ad,True,GSE201534,bf526482cf3c0cd050d0186b3db793bc6623088c,False,"{""oid"":""919b39c4709a01daef31a5af1bcffebb84a677fde56caa0cc8ebdd5c6a7f79a2"",""pointerSize"":134,""size"":484187768}",,,single_cell_gene_expr/GSE201534_processed.h5ad,c68349578b97af04d1102eac5ad9f30f85362c53,GSE201534,exact_study_label
647779127,"[""GSE246937""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/single_cell_gene_expr/GSE246937_processed.h5ad,listing_and_author_documentation_only,integrated_single_cell_object; layer_rawness_unverified,HF:single_cell_gene_expr/GSE246937_processed.h5ad,True,GSE246937,ef60a6caafa4dea1725061113f1524353a8ff524,False,"{""oid"":""98df6769624981f665d7ab9d9fe96a57ebbd06436c7235f78fa656175f20c60f"",""pointerSize"":134,""size"":647779127}",,,single_cell_gene_expr/GSE246937_processed.h5ad,c68349578b97af04d1102eac5ad9f30f85362c53,GSE246937,exact_study_label
5135236957,"[""GSE247917""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/single_cell_gene_expr/GSE247917_processed.h5ad,listing_and_author_documentation_only,integrated_single_cell_object; layer_rawness_unverified,HF:single_cell_gene_expr/GSE247917_processed.h5ad,True,GSE247917,eefd36112df970d79a0bc9c5f0fbc3c9e6e6ef1e,False,"{""oid"":""df8f3fd4e2396f01257d4edd66e6b4271f591fabb76cd645f46a87d759dc1752"",""pointerSize"":135,""size"":5135236957}",,,single_cell_gene_expr/GSE247917_processed.h5ad,c68349578b97af04d1102eac5ad9f30f85362c53,GSE247917,exact_study_label
8155833298,"[""challenge_covid19""]",https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/single_cell_gene_expr/challenge_covid19_processed.h5ad,listing_and_author_documentation_only,integrated_single_cell_object; layer_rawness_unverified,HF:single_cell_gene_expr/challenge_covid19_processed.h5ad,True,challenge_covid19,50521797e34b87d0b54960d1c5cfece5f5b87a6a,False,"{""oid"":""ca2581dc55c84dfbb9b16b3bcc7e33de23f3c43efc296f85d4f69b072b8b0dc6"",""pointerSize"":135,""size"":8155833298}",,,single_cell_gene_expr/challenge_covid19_processed.h5ad,c68349578b97af04d1102eac5ad9f30f85362c53,challenge_covid19,exact_study_label
18556163949,[],https://huggingface.co/datasets/xuejun72/HR-VILAGE-3K3M/resolve/c68349578b97af04d1102eac5ad9f30f85362c53/single_cell_gene_expr/combined.h5ad.gz,listing_and_author_documentation_only,integrated_single_cell_object; layer_rawness_unverified,HF:single_cell_gene_expr/combined.h5ad.gz,True,combined,2819b249f023cecbd01933b14ed27bbd9c3203b2,False,"{""oid"":""312ed2dc0bd22313e18b92b7cc5ba84329dc146b69b7f2b9d44657fb1ffc25c9"",""pointerSize"":136,""size"":18556163949}",,,single_cell_gene_expr/combined.h5ad.gz,c68349578b97af04d1102eac5ad9f30f85362c53,,no_single_study_link_established
