change_id,prior_id,previous_version,new_version,previous_parameters,new_parameters,reason
CHANGE_PRIOR_G-A021_context_specific,PRIOR_G-A021_context_specific,unavailable,0.1.0,unavailable,"{""context_id"":""CTX_6514df7e7dbb898b""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A021_direction,PRIOR_G-A021_direction,unavailable,0.1.0,unavailable,"{""alpha"":[1.0,1.0,1.5],""categories"":[""increase"",""decrease"",""other""]}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A021_effect_class,PRIOR_G-A021_effect_class,unavailable,0.1.0,unavailable,"{""observed_direction"":""association""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A021_existence,PRIOR_G-A021_existence,unavailable,0.1.0,unavailable,"{""alpha"":1.5,""beta"":1.0}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A021_expression,PRIOR_G-A021_expression,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A021_genetic_modifier,PRIOR_G-A021_genetic_modifier,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A021_human_transportability,PRIOR_G-A021_human_transportability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A021_magnitude,PRIOR_G-A021_magnitude,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A021_protein_availability,PRIOR_G-A021_protein_availability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A021_temporal,PRIOR_G-A021_temporal,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A022_context_specific,PRIOR_G-A022_context_specific,unavailable,0.1.0,unavailable,"{""context_id"":""CTX_00524ee757c3594a""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A022_direction,PRIOR_G-A022_direction,unavailable,0.1.0,unavailable,"{""alpha"":[1.0,1.0,1.5],""categories"":[""increase"",""decrease"",""other""]}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A022_effect_class,PRIOR_G-A022_effect_class,unavailable,0.1.0,unavailable,"{""observed_direction"":""association""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A022_existence,PRIOR_G-A022_existence,unavailable,0.1.0,unavailable,"{""alpha"":1.5,""beta"":1.0}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A022_expression,PRIOR_G-A022_expression,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A022_genetic_modifier,PRIOR_G-A022_genetic_modifier,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A022_human_transportability,PRIOR_G-A022_human_transportability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A022_magnitude,PRIOR_G-A022_magnitude,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A022_protein_availability,PRIOR_G-A022_protein_availability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A022_temporal,PRIOR_G-A022_temporal,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A023_context_specific,PRIOR_G-A023_context_specific,unavailable,0.1.0,unavailable,"{""context_id"":""CTX_f02abebab5d48215""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A023_direction,PRIOR_G-A023_direction,unavailable,0.1.0,unavailable,"{""alpha"":[1.0,1.5,1.0],""categories"":[""increase"",""decrease"",""other""]}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A023_effect_class,PRIOR_G-A023_effect_class,unavailable,0.1.0,unavailable,"{""observed_direction"":""decrease""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A023_existence,PRIOR_G-A023_existence,unavailable,0.1.0,unavailable,"{""alpha"":1.5,""beta"":1.0}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A023_expression,PRIOR_G-A023_expression,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A023_genetic_modifier,PRIOR_G-A023_genetic_modifier,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A023_human_transportability,PRIOR_G-A023_human_transportability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A023_magnitude,PRIOR_G-A023_magnitude,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A023_protein_availability,PRIOR_G-A023_protein_availability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A023_temporal,PRIOR_G-A023_temporal,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A024_context_specific,PRIOR_G-A024_context_specific,unavailable,0.1.0,unavailable,"{""context_id"":""CTX_38e93c4e948c305e""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A024_direction,PRIOR_G-A024_direction,unavailable,0.1.0,unavailable,"{""alpha"":[1.5,1.0,1.0],""categories"":[""increase"",""decrease"",""other""]}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A024_effect_class,PRIOR_G-A024_effect_class,unavailable,0.1.0,unavailable,"{""observed_direction"":""increase""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A024_existence,PRIOR_G-A024_existence,unavailable,0.1.0,unavailable,"{""alpha"":1.5,""beta"":1.0}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A024_expression,PRIOR_G-A024_expression,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A024_genetic_modifier,PRIOR_G-A024_genetic_modifier,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A024_human_transportability,PRIOR_G-A024_human_transportability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A024_magnitude,PRIOR_G-A024_magnitude,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A024_protein_availability,PRIOR_G-A024_protein_availability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A024_temporal,PRIOR_G-A024_temporal,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A025_context_specific,PRIOR_G-A025_context_specific,unavailable,0.1.0,unavailable,"{""context_id"":""CTX_333007ffb4149300""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A025_direction,PRIOR_G-A025_direction,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A025_effect_class,PRIOR_G-A025_effect_class,unavailable,0.1.0,unavailable,"{""observed_direction"":""null""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A025_existence,PRIOR_G-A025_existence,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A025_expression,PRIOR_G-A025_expression,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A025_genetic_modifier,PRIOR_G-A025_genetic_modifier,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A025_human_transportability,PRIOR_G-A025_human_transportability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A025_magnitude,PRIOR_G-A025_magnitude,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A025_protein_availability,PRIOR_G-A025_protein_availability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A025_temporal,PRIOR_G-A025_temporal,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A01_context_specific,PRIOR_P_A01_context_specific,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A01_direction,PRIOR_P_A01_direction,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A01_effect_class,PRIOR_P_A01_effect_class,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A01_existence,PRIOR_P_A01_existence,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A01_expression,PRIOR_P_A01_expression,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A01_genetic_modifier,PRIOR_P_A01_genetic_modifier,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A01_human_transportability,PRIOR_P_A01_human_transportability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A01_magnitude,PRIOR_P_A01_magnitude,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A01_protein_availability,PRIOR_P_A01_protein_availability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A01_temporal,PRIOR_P_A01_temporal,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A02_context_specific,PRIOR_P_A02_context_specific,unavailable,0.1.0,unavailable,"{""context_id"":""CTX_0972aa9f934bb892""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A02_direction,PRIOR_P_A02_direction,unavailable,0.1.0,unavailable,"{""alpha"":[2.0,1.0,1.0],""categories"":[""increase"",""decrease"",""other""]}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A02_effect_class,PRIOR_P_A02_effect_class,unavailable,0.1.0,unavailable,"{""observed_direction"":""increase""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A02_existence,PRIOR_P_A02_existence,unavailable,0.1.0,unavailable,"{""alpha"":2.0,""beta"":1.0}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A02_expression,PRIOR_P_A02_expression,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A02_genetic_modifier,PRIOR_P_A02_genetic_modifier,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A02_human_transportability,PRIOR_P_A02_human_transportability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A02_magnitude,PRIOR_P_A02_magnitude,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A02_protein_availability,PRIOR_P_A02_protein_availability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A02_temporal,PRIOR_P_A02_temporal,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A03_context_specific,PRIOR_P_A03_context_specific,unavailable,0.1.0,unavailable,"{""context_id"":""CTX_9ab0a6ea73cfc33d""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A03_direction,PRIOR_P_A03_direction,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A03_effect_class,PRIOR_P_A03_effect_class,unavailable,0.1.0,unavailable,"{""observed_direction"":""null""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A03_existence,PRIOR_P_A03_existence,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A03_expression,PRIOR_P_A03_expression,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A03_genetic_modifier,PRIOR_P_A03_genetic_modifier,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A03_human_transportability,PRIOR_P_A03_human_transportability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A03_magnitude,PRIOR_P_A03_magnitude,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A03_protein_availability,PRIOR_P_A03_protein_availability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A03_temporal,PRIOR_P_A03_temporal,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A04_context_specific,PRIOR_P_A04_context_specific,unavailable,0.1.0,unavailable,"{""context_id"":""CTX_ed5753bd7090c0c5""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A04_direction,PRIOR_P_A04_direction,unavailable,0.1.0,unavailable,"{""alpha"":[2.0,1.0,1.0],""categories"":[""increase"",""decrease"",""other""]}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A04_effect_class,PRIOR_P_A04_effect_class,unavailable,0.1.0,unavailable,"{""observed_direction"":""increase""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A04_existence,PRIOR_P_A04_existence,unavailable,0.1.0,unavailable,"{""alpha"":2.0,""beta"":1.0}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A04_expression,PRIOR_P_A04_expression,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A04_genetic_modifier,PRIOR_P_A04_genetic_modifier,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A04_human_transportability,PRIOR_P_A04_human_transportability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A04_magnitude,PRIOR_P_A04_magnitude,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A04_protein_availability,PRIOR_P_A04_protein_availability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A04_temporal,PRIOR_P_A04_temporal,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A05_context_specific,PRIOR_P_A05_context_specific,unavailable,0.1.0,unavailable,"{""context_id"":""CTX_1eb909bfb38bec10""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A05_direction,PRIOR_P_A05_direction,unavailable,0.1.0,unavailable,"{""alpha"":[2.0,1.0,1.0],""categories"":[""increase"",""decrease"",""other""]}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A05_effect_class,PRIOR_P_A05_effect_class,unavailable,0.1.0,unavailable,"{""observed_direction"":""increase""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A05_existence,PRIOR_P_A05_existence,unavailable,0.1.0,unavailable,"{""alpha"":2.0,""beta"":1.0}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A05_expression,PRIOR_P_A05_expression,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A05_genetic_modifier,PRIOR_P_A05_genetic_modifier,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A05_human_transportability,PRIOR_P_A05_human_transportability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A05_magnitude,PRIOR_P_A05_magnitude,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A05_protein_availability,PRIOR_P_A05_protein_availability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A05_temporal,PRIOR_P_A05_temporal,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A06_context_specific,PRIOR_P_A06_context_specific,unavailable,0.1.0,unavailable,"{""context_id"":""CTX_d392f27dd8c3ba97""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A06_direction,PRIOR_P_A06_direction,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A06_effect_class,PRIOR_P_A06_effect_class,unavailable,0.1.0,unavailable,"{""observed_direction"":""null""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A06_existence,PRIOR_P_A06_existence,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A06_expression,PRIOR_P_A06_expression,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A06_genetic_modifier,PRIOR_P_A06_genetic_modifier,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A06_human_transportability,PRIOR_P_A06_human_transportability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A06_magnitude,PRIOR_P_A06_magnitude,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A06_protein_availability,PRIOR_P_A06_protein_availability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A06_temporal,PRIOR_P_A06_temporal,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A07_context_specific,PRIOR_P_A07_context_specific,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A07_direction,PRIOR_P_A07_direction,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A07_effect_class,PRIOR_P_A07_effect_class,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A07_existence,PRIOR_P_A07_existence,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A07_expression,PRIOR_P_A07_expression,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A07_genetic_modifier,PRIOR_P_A07_genetic_modifier,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A07_human_transportability,PRIOR_P_A07_human_transportability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A07_magnitude,PRIOR_P_A07_magnitude,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A07_protein_availability,PRIOR_P_A07_protein_availability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A07_temporal,PRIOR_P_A07_temporal,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A08_context_specific,PRIOR_P_A08_context_specific,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A08_direction,PRIOR_P_A08_direction,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A08_effect_class,PRIOR_P_A08_effect_class,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A08_existence,PRIOR_P_A08_existence,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A08_expression,PRIOR_P_A08_expression,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A08_genetic_modifier,PRIOR_P_A08_genetic_modifier,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A08_human_transportability,PRIOR_P_A08_human_transportability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A08_magnitude,PRIOR_P_A08_magnitude,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A08_protein_availability,PRIOR_P_A08_protein_availability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A08_temporal,PRIOR_P_A08_temporal,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A09_context_specific,PRIOR_P_A09_context_specific,unavailable,0.1.0,unavailable,"{""context_id"":""CTX_aeb0218618294f39""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A09_direction,PRIOR_P_A09_direction,unavailable,0.1.0,unavailable,"{""alpha"":[1.0,2.0,1.0],""categories"":[""increase"",""decrease"",""other""]}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A09_effect_class,PRIOR_P_A09_effect_class,unavailable,0.1.0,unavailable,"{""observed_direction"":""decrease""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A09_existence,PRIOR_P_A09_existence,unavailable,0.1.0,unavailable,"{""alpha"":2.0,""beta"":1.0}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A09_expression,PRIOR_P_A09_expression,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A09_genetic_modifier,PRIOR_P_A09_genetic_modifier,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A09_human_transportability,PRIOR_P_A09_human_transportability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A09_magnitude,PRIOR_P_A09_magnitude,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A09_protein_availability,PRIOR_P_A09_protein_availability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A09_temporal,PRIOR_P_A09_temporal,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A10_context_specific,PRIOR_P_A10_context_specific,unavailable,0.1.0,unavailable,"{""context_id"":""CTX_aeb0218618294f39""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A10_direction,PRIOR_P_A10_direction,unavailable,0.1.0,unavailable,"{""alpha"":[1.0,2.0,1.0],""categories"":[""increase"",""decrease"",""other""]}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A10_effect_class,PRIOR_P_A10_effect_class,unavailable,0.1.0,unavailable,"{""observed_direction"":""decrease""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A10_existence,PRIOR_P_A10_existence,unavailable,0.1.0,unavailable,"{""alpha"":2.0,""beta"":1.0}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A10_expression,PRIOR_P_A10_expression,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A10_genetic_modifier,PRIOR_P_A10_genetic_modifier,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A10_human_transportability,PRIOR_P_A10_human_transportability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A10_magnitude,PRIOR_P_A10_magnitude,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A10_protein_availability,PRIOR_P_A10_protein_availability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A10_temporal,PRIOR_P_A10_temporal,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A11_context_specific,PRIOR_P_A11_context_specific,unavailable,0.1.0,unavailable,"{""context_id"":""CTX_aeb0218618294f39""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_P_A11_direction,PRIOR_P_A11_direction,unavailable,0.1.0,unavailable,"{""alpha"":[2.0,1.0,1.0],""categories"":[""increase"",""decrease"",""other""]}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
