inventory_id,uniprot_accession,entry_name,gene_symbol,gene_aliases,protein_names,species,taxon_id,resource_annotation_status,inventory_status,query_id,keyword_ids,go_ids,source_url,snapshot_path,snapshot_sha256,biological_evidence_status
CYT_Q6IBD6,Q6IBD6,Q6IBD6_HUMAN,CCL19,CCL19 hCG_20476,C-C motif chemokine,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0145; KW-0202; KW-1015; KW-0395; KW-0964; KW-0732,GO:0005576; GO:0006955; GO:0008009,https://www.uniprot.org/uniprotkb/Q6IBD6,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_Q6KF10,Q6KF10,GDF6_HUMAN,GDF6,GDF6 BMP13 GDF16,Growth/differentiation factor 6 (GDF-6) (Bone morphogenetic protein 13) (BMP-13) (Growth/differentiation factor 16),Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-0053; KW-0160; KW-0165; KW-0202; KW-0209; KW-0217; KW-0225; KW-1015; KW-0242; KW-0325; KW-0339; KW-0901; KW-1013; KW-1010; KW-1267; KW-1185; KW-0964; KW-0732,GO:0001656; GO:0005125; GO:0005576; GO:0006915; GO:0008083; GO:0030509; GO:0032332; GO:0032924; GO:0042802; GO:0045444; GO:0045893; GO:0060391; GO:1900745; GO:1990009,https://www.uniprot.org/uniprotkb/Q6KF10,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
CYT_Q6LBF4,Q6LBF4,Q6LBF4_HUMAN,IL10,IL10,Interleukin family protein,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0202; KW-0964; KW-0732,GO:0005125; GO:0005576,https://www.uniprot.org/uniprotkb/Q6LBF4,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_Q6NWP0,Q6NWP0,Q6NWP0_HUMAN,IL4,IL4,Interleukin-4 (IL-4) (B-cell stimulatory factor 1) (Lymphocyte stimulatory factor 1),Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0075; KW-0202; KW-1015; KW-0325; KW-0339; KW-0964; KW-0732,GO:0005136; GO:0005576; GO:0006955; GO:0008083; GO:0010628; GO:0030335; GO:0042113; GO:0051239,https://www.uniprot.org/uniprotkb/Q6NWP0,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_Q6NWP4,Q6NWP4,Q6NWP4_HUMAN,IL22,IL22,Interleukin 22,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0202; KW-1015; KW-0325; KW-0964; KW-0732,GO:0005576,https://www.uniprot.org/uniprotkb/Q6NWP4,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_Q6NZ74,Q6NZ74,Q6NZ74_HUMAN,IL9,IL9,Interleukin 9,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0202; KW-0325; KW-0339; KW-0964; KW-0732,GO:0005126; GO:0005576; GO:0006955; GO:0008083,https://www.uniprot.org/uniprotkb/Q6NZ74,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_Q6NZ75,Q6NZ75,Q6NZ75_HUMAN,IL9,IL9,Interleukin 9,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0202; KW-0325; KW-0339; KW-0964; KW-0732,GO:0005126; GO:0005576; GO:0006955; GO:0008083,https://www.uniprot.org/uniprotkb/Q6NZ75,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_Q6NZ78,Q6NZ78,Q6NZ78_HUMAN,IL3,IL3,Interleukin-3 (IL-3) (Hematopoietic growth factor) (Mast cell growth factor) (Multipotential colony-stimulating factor) (P-cell-stimulating factor),Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0202; KW-1015; KW-0339; KW-0964; KW-0732,GO:0005135; GO:0005576; GO:0006955; GO:0008083,https://www.uniprot.org/uniprotkb/Q6NZ78,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_Q6NZ79,Q6NZ79,Q6NZ79_HUMAN,IL3,IL3,Interleukin-3 (IL-3) (Hematopoietic growth factor) (Mast cell growth factor) (Multipotential colony-stimulating factor) (P-cell-stimulating factor),Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0202; KW-1015; KW-0339; KW-0964; KW-0732,GO:0005135; GO:0005576; GO:0006955; GO:0008083,https://www.uniprot.org/uniprotkb/Q6NZ79,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_Q6NZ83,Q6NZ83,Q6NZ83_HUMAN,IL22,IL22,Interleukin 22,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0202; KW-1015; KW-0325; KW-0964; KW-0732,GO:0005576,https://www.uniprot.org/uniprotkb/Q6NZ83,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_Q6NZ84,Q6NZ84,Q6NZ84_HUMAN,IL22,IL22,Interleukin 22,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0202; KW-1015; KW-0325; KW-0964; KW-0732,GO:0005576,https://www.uniprot.org/uniprotkb/Q6NZ84,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_Q6NZ91,Q6NZ91,Q6NZ91_HUMAN,IL2,IL2,Interleukin-2 (IL-2),Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-1064; KW-0202; KW-1015; KW-0325; KW-0339; KW-0391; KW-0964; KW-0732,GO:0005125; GO:0005134; GO:0005576; GO:0006955; GO:0008083; GO:0042102; GO:0045621,https://www.uniprot.org/uniprotkb/Q6NZ91,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_Q6NZ93,Q6NZ93,Q6NZ93_HUMAN,IL2,IL2,Interleukin-2 (IL-2),Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-1064; KW-0202; KW-1015; KW-0325; KW-0339; KW-0391; KW-0964; KW-0732,GO:0005125; GO:0005134; GO:0005576; GO:0006955; GO:0008083; GO:0042102; GO:0045621,https://www.uniprot.org/uniprotkb/Q6NZ93,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_Q6NZ94,Q6NZ94,Q6NZ94_HUMAN,IL17A,IL17A,Interleukin 17A,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0202; KW-1015; KW-0325; KW-0395; KW-0964; KW-0732,GO:0005125; GO:0005576; GO:0006954; GO:0097400; GO:1903557; GO:2000340,https://www.uniprot.org/uniprotkb/Q6NZ94,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_Q6QWN0,Q6QWN0,Q6QWN0_HUMAN,IL2,IL2,Interleukin-2 (IL-2),Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-1064; KW-0202; KW-1015; KW-0325; KW-0339; KW-0391; KW-0964; KW-0732,GO:0005125; GO:0005134; GO:0005576; GO:0006955; GO:0008083; GO:0042102; GO:0045621,https://www.uniprot.org/uniprotkb/Q6QWN0,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_Q6U6I7,Q6U6I7,Q6U6I7_HUMAN,unavailable,,Tumor necrosis factor ligand superfamily member 13 (A proliferation-inducing ligand),Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0165; KW-0202; KW-1015; KW-0325; KW-0391; KW-0964,GO:0005164; GO:0005576; GO:0006955; GO:0007154; GO:0008284; GO:0016020; GO:0023052; GO:0048298,https://www.uniprot.org/uniprotkb/Q6U6I7,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_Q6UWK7,Q6UWK7,GP15L_HUMAN,GPR15LG,GPR15LG C10orf99 GPR15L UNQ1833/PRO3446,Protein GPR15LG (Antimicrobial peptide with 57 amino acid residues) (AP-57) (Antimicrobial peptide-57) (Colon-derived SUSD2 binding factor) (CSBF) (Protein GPR15 ligand) (Protein GPR15L) (Secreted protein C10orf99),Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-0002; KW-0044; KW-0929; KW-0145; KW-0202; KW-0903; KW-1015; KW-0325; KW-1267; KW-1185; KW-0964; KW-0732; KW-0043,GO:0001664; GO:0005576; GO:0007186; GO:0008009; GO:0010837; GO:0043029; GO:0043303; GO:0048018; GO:0048247; GO:0050830; GO:0050832; GO:0051782; GO:0072678; GO:1902807; GO:2000404,https://www.uniprot.org/uniprotkb/Q6UWK7,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
CYT_Q6UX27,Q6UX27,VSTM1_HUMAN,VSTM1,VSTM1 UNQ3033/PRO9835,V-set and transmembrane domain-containing protein 1 (Signal inhibitory receptor on leukocytes-1) (SIRL-1),Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-0025; KW-0202; KW-0903; KW-1015; KW-0325; KW-0391; KW-0393; KW-0472; KW-1267; KW-1185; KW-0964; KW-0732; KW-0812; KW-1133,GO:0004888; GO:0005576; GO:0005886; GO:0007165,https://www.uniprot.org/uniprotkb/Q6UX27,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
CYT_Q6UX46,Q6UX46,ALKL2_HUMAN,ALKAL2,ALKAL2 FAM150B UNQ542/PRO1097,ALK and LTK ligand 2 (Augmentor alpha) (AUG-alpha),Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-0002; KW-0025; KW-1003; KW-0202; KW-0903; KW-1015; KW-0472; KW-1267; KW-1185; KW-0964; KW-0732,GO:0005125; GO:0005576; GO:0005886; GO:0007169; GO:0010976; GO:0030298; GO:0030971; GO:0070374; GO:0070378,https://www.uniprot.org/uniprotkb/Q6UX46,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
CYT_Q6UX52,Q6UX52,IL40_HUMAN,C17orf99,C17orf99 IL40 UNQ464/PRO809,Protein IL-40 (Interleukin-40) (IL-40),Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-1064; KW-0202; KW-0903; KW-0325; KW-0391; KW-1267; KW-1185; KW-0964; KW-0732,GO:0002313; GO:0004888; GO:0005576; GO:0006955; GO:0007166; GO:0009897; GO:2000558,https://www.uniprot.org/uniprotkb/Q6UX52,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
CYT_Q6UXB2,Q6UXB2,CXL17_HUMAN,CXCL17,CXCL17 VCC1 UNQ473/PRO842,C-X-C motif chemokine 17 (6-Cys CXCL17) (Dendritic cell and monocyte chemokine-like protein) (DMC) (VEGF coregulated chemokine 1) [Cleaved into: 4-Cys CXCL17],Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-0037; KW-0145; KW-0165; KW-0217; KW-0221; KW-0903; KW-1015; KW-0391; KW-1267; KW-1185; KW-0964; KW-0732,GO:0002548; GO:0005576; GO:0007204; GO:0008009; GO:0010575; GO:0010759; GO:0016477; GO:0030593; GO:0030595; GO:0042056; GO:0048246; GO:0048247; GO:0050728; GO:0070098; GO:0070374; GO:0090026,https://www.uniprot.org/uniprotkb/Q6UXB2,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
CYT_Q6UXT8,Q6UXT8,ALKL1_HUMAN,ALKAL1,ALKAL1 FAM150A UNQ9433/PRO34745,ALK and LTK ligand 1 (Augmentor beta) (AUG-beta),Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-0002; KW-0025; KW-1003; KW-0202; KW-1015; KW-0472; KW-1267; KW-1185; KW-0964; KW-0732,GO:0005125; GO:0005576; GO:0005886; GO:0007169; GO:0010976; GO:0030298; GO:0030971; GO:0070374; GO:0070378,https://www.uniprot.org/uniprotkb/Q6UXT8,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
CYT_Q6UY13,Q6UY13,YB003_HUMAN,unavailable,UNQ5830/PRO19650/PRO19816,Putative uncharacterized protein UNQ5830/PRO19650/PRO19816,Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-0325; KW-1185; KW-0964; KW-0732,GO:0005125; GO:0005576; GO:0007166; GO:0043123; GO:0045672; GO:2001238,https://www.uniprot.org/uniprotkb/Q6UY13,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
CYT_Q6WQT9,Q6WQT9,Q6WQT9_HUMAN,LTA,LTA,Lymphotoxin-alpha (LT-alpha) (TNF-beta) (Tumor necrosis factor ligand superfamily member 1),Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0202; KW-0325; KW-0472; KW-0964; KW-0732,GO:0005125; GO:0005164; GO:0005576; GO:0006959; GO:0016020,https://www.uniprot.org/uniprotkb/Q6WQT9,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_Q6WQU7,Q6WQU7,Q6WQU7_HUMAN,LTA,LTA,Lymphotoxin-alpha (LT-alpha) (TNF-beta) (Tumor necrosis factor ligand superfamily member 1),Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0202; KW-0325; KW-0472; KW-0964; KW-0732,GO:0005125; GO:0005164; GO:0005576; GO:0006959; GO:0016020,https://www.uniprot.org/uniprotkb/Q6WQU7,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_Q6WQV4,Q6WQV4,Q6WQV4_HUMAN,LTA,LTA,Lymphotoxin-alpha (LT-alpha) (TNF-beta) (Tumor necrosis factor ligand superfamily member 1),Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0202; KW-0325; KW-0472; KW-0964; KW-0732,GO:0005125; GO:0005164; GO:0005576; GO:0006959; GO:0016020,https://www.uniprot.org/uniprotkb/Q6WQV4,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_Q6WQV6,Q6WQV6,Q6WQV6_HUMAN,LTA,LTA,Lymphotoxin-alpha (LT-alpha) (TNF-beta) (Tumor necrosis factor ligand superfamily member 1),Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0202; KW-0325; KW-0472; KW-0964; KW-0732,GO:0005125; GO:0005164; GO:0005576; GO:0006959; GO:0016020,https://www.uniprot.org/uniprotkb/Q6WQV6,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_Q6WQV7,Q6WQV7,Q6WQV7_HUMAN,LTA,LTA,Lymphotoxin-alpha (LT-alpha) (TNF-beta) (Tumor necrosis factor ligand superfamily member 1),Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0202; KW-0325; KW-0472; KW-0964; KW-0732,GO:0005125; GO:0005164; GO:0005576; GO:0006959; GO:0016020,https://www.uniprot.org/uniprotkb/Q6WQV7,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_Q6ZMJ4,Q6ZMJ4,IL34_HUMAN,IL34,IL34 C16orf77,Interleukin-34 (IL-34),Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-0002; KW-0025; KW-0202; KW-0325; KW-0339; KW-0391; KW-0395; KW-0399; KW-1267; KW-1185; KW-0964; KW-0732,GO:0001934; GO:0005157; GO:0005576; GO:0008284; GO:0010628; GO:0010759; GO:0030224; GO:0038145; GO:0042802; GO:0043235; GO:0043410; GO:0045651; GO:0045657; GO:0048714; GO:0061514; GO:0061518; GO:0120041,https://www.uniprot.org/uniprotkb/Q6ZMJ4,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
CYT_Q6ZTT5,Q6ZTT5,Q6ZTT5_HUMAN,IL16,IL16,Pro-interleukin-16 [Cleaved into: Interleukin-16 (IL-16) (Lymphocyte chemoattractant factor) (LCF)],Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0145; KW-0202; KW-0963; KW-0539; KW-0677; KW-0964; KW-0804; KW-0805,GO:0005125; GO:0005576; GO:0005634; GO:0005737; GO:0050930,https://www.uniprot.org/uniprotkb/Q6ZTT5,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_Q71UZ1,Q71UZ1,Q71UZ1_HUMAN,IL10,IL10,Interleukin family protein,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0202; KW-1015; KW-0325; KW-0964; KW-0732,GO:0005125; GO:0005576; GO:0006955; GO:0032692; GO:0032695; GO:0032701; GO:0032715; GO:0032717; GO:0032720; GO:0071650,https://www.uniprot.org/uniprotkb/Q71UZ1,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_Q75MH2,Q75MH2,Q75MH2_HUMAN,IL6,IL6 hCG_38231,Interleukin-6,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0011; KW-0202; KW-1015; KW-0339; KW-0964; KW-0732,GO:0005125; GO:0005138; GO:0005576; GO:0006955; GO:0030154; GO:0051223; GO:0051251; GO:0070102; GO:0071222; GO:1904894,https://www.uniprot.org/uniprotkb/Q75MH2,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_Q75RY1,Q75RY1,Q75RY1_HUMAN,gdf7,gdf7,Growth/differentiation factor 7,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0165; KW-0202; KW-1015; KW-0325; KW-0339; KW-0964; KW-0732,GO:0005576; GO:0008083; GO:0090092,https://www.uniprot.org/uniprotkb/Q75RY1,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_Q7RU00,Q7RU00,Q7RU00_HUMAN,unavailable,,Interleukin-1,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0964,GO:0005125; GO:0005149; GO:0005576; GO:0006954; GO:0006955,https://www.uniprot.org/uniprotkb/Q7RU00,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_Q7Z4P5,Q7Z4P5,GDF7_HUMAN,GDF7,GDF7,Growth/differentiation factor 7 (GDF-7),Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-0165; KW-0202; KW-1015; KW-0325; KW-0339; KW-1267; KW-1185; KW-0964; KW-0732,GO:0005125; GO:0005576; GO:0008083; GO:0010628; GO:0030509; GO:0032924; GO:0042802; GO:0045893; GO:0060391; GO:2001051,https://www.uniprot.org/uniprotkb/Q7Z4P5,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
CYT_Q7Z5A7,Q7Z5A7,TAFA5_HUMAN,TAFA5,TAFA5 FAM19A5 UNQ5208/PRO34524,Chemokine-like protein TAFA-5,Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-0025; KW-0202; KW-0903; KW-0325; KW-1267; KW-1185; KW-0964; KW-0732,GO:0001664; GO:0005576; GO:0005737; GO:0007186; GO:0048018; GO:1904706,https://www.uniprot.org/uniprotkb/Q7Z5A7,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
CYT_Q7Z5Y6,Q7Z5Y6,BMP8A_HUMAN,BMP8A,BMP8A,Bone morphogenetic protein 8A (BMP-8A),Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-0891; KW-0202; KW-0217; KW-0221; KW-1015; KW-0325; KW-0339; KW-0892; KW-1267; KW-1185; KW-0964; KW-0732,GO:0002024; GO:0005125; GO:0005576; GO:0008083; GO:0030154; GO:0030509; GO:0046676; GO:0097009,https://www.uniprot.org/uniprotkb/Q7Z5Y6,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
CYT_Q7Z7M3,Q7Z7M3,Q7Z7M3_HUMAN,IL2,IL2,Interleukin-2 (IL-2),Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-1064; KW-0202; KW-1015; KW-0325; KW-0339; KW-0391; KW-0964; KW-0732,GO:0005125; GO:0005134; GO:0005576; GO:0006955; GO:0008083; GO:0042102; GO:0045621,https://www.uniprot.org/uniprotkb/Q7Z7M3,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_Q7Z7Q8,Q7Z7Q8,Q7Z7Q8_HUMAN,MCP-3,MCP-3 CCL7 hCG_29304,C-C motif chemokine,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0145; KW-0202; KW-1015; KW-0964; KW-0732,GO:0005576; GO:0006955; GO:0008009,https://www.uniprot.org/uniprotkb/Q7Z7Q8,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_Q86UP4,Q86UP4,Q86UP4_HUMAN,unavailable,,Interferon alpha 2b,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0051; KW-0202; KW-1015; KW-0964,GO:0005126; GO:0005576; GO:0006952,https://www.uniprot.org/uniprotkb/Q86UP4,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_Q86WN2,Q86WN2,IFNE_HUMAN,IFNE,IFNE IFNE1 UNQ360/PRO655,Interferon epsilon (IFN-epsilon) (Interferon epsilon-1),Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-0051; KW-0202; KW-1015; KW-0325; KW-1267; KW-1185; KW-0964; KW-0732,GO:0002250; GO:0002286; GO:0002312; GO:0002323; GO:0005125; GO:0005132; GO:0005576; GO:0006959; GO:0042742; GO:0043330; GO:0051607; GO:0060337; GO:0098586,https://www.uniprot.org/uniprotkb/Q86WN2,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
CYT_Q86YJ6,Q86YJ6,THNS2_HUMAN,THNSL2,THNSL2,Threonine synthase-like 2 (TSH2) (EC 4.2.3.-) (Secreted osteoclastogenic factor of activated T-cells) (SOFAT),Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-0025; KW-0202; KW-0456; KW-1267; KW-0663; KW-1185; KW-0964,GO:0005576; GO:0016791; GO:0030170; GO:0070905,https://www.uniprot.org/uniprotkb/Q86YJ6,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
